agent,seed,step,value
vanilla,0,252800,378073.4375
vanilla,0,253600,378052.625
vanilla,0,254400,378024.0625
vanilla,0,255200,377979.46875
vanilla,0,256000,377896.53125
vanilla,0,256800,377837.34375
vanilla,0,257600,377823.9375
vanilla,0,258400,377814.96875
vanilla,0,259200,377752.78125
vanilla,0,260000,377753.15625
vanilla,0,260800,377812.0
vanilla,0,261600,378012.25
vanilla,0,262400,377949.40625
vanilla,0,263200,377901.5625
vanilla,0,264000,378201.09375
vanilla,0,264800,378420.46875
vanilla,0,265600,378363.9375
vanilla,0,266400,378535.34375
vanilla,0,267200,378858.25
vanilla,0,268000,379087.375
vanilla,0,268800,379370.875
vanilla,0,269600,379676.375
vanilla,0,270400,380050.0
vanilla,0,271200,380354.78125
vanilla,0,272000,380846.65625
vanilla,0,272800,381264.8125
vanilla,0,273600,381527.90625
vanilla,0,274400,381973.0
vanilla,0,275200,382407.59375
vanilla,0,276000,382933.75
vanilla,0,276800,383296.625
vanilla,0,277600,383746.28125
vanilla,0,278400,384161.3125
vanilla,0,279200,384613.90625
vanilla,0,280000,385029.71875
vanilla,0,280800,385302.9375
vanilla,0,281600,385469.03125
vanilla,0,282400,385907.28125
vanilla,0,283200,386309.75
vanilla,0,284000,386576.3125
vanilla,0,284800,386838.0625
vanilla,0,285600,387166.1875
vanilla,0,286400,387359.8125
vanilla,0,287200,387508.21875
vanilla,0,288000,387741.1875
vanilla,0,288800,387819.625
vanilla,0,289600,387902.21875
vanilla,0,290400,388020.0625
vanilla,0,291200,387982.25
vanilla,0,292000,387980.5625
vanilla,0,292800,387955.75
vanilla,0,293600,388123.9375
vanilla,0,294400,388299.4375
vanilla,0,295200,388356.4375
vanilla,0,296000,388366.96875
vanilla,0,296800,388430.3125
vanilla,0,297600,388441.65625
vanilla,0,298400,388549.8125
vanilla,0,299200,388534.6875
vanilla,0,300000,388511.15625
