agent,seed,step,value
vanilla,0,423200,362584.125
vanilla,0,424000,363002.34375
vanilla,0,424800,363339.21875
vanilla,0,425600,363800.09375
vanilla,0,426400,364346.0625
vanilla,0,427200,365020.40625
vanilla,0,428000,365846.8125
vanilla,0,428800,366810.5625
vanilla,0,429600,367696.0625
vanilla,0,430400,368546.75
vanilla,0,431200,369270.40625
vanilla,0,432000,369972.1875
vanilla,0,432800,370559.6875
vanilla,0,433600,371229.53125
vanilla,0,434400,371873.96875
vanilla,0,435200,372420.875
vanilla,0,436000,372823.34375
vanilla,0,436800,373197.59375
vanilla,0,437600,373571.5625
vanilla,0,438400,373936.40625
vanilla,0,439200,374348.1875
vanilla,0,440000,374712.625
vanilla,0,440800,375103.5
vanilla,0,441600,375615.1875
vanilla,0,442400,376092.78125
vanilla,0,443200,376613.625
vanilla,0,444000,377265.4375
vanilla,0,444800,377876.0625
vanilla,0,445600,378439.25
vanilla,0,446400,378976.5625
vanilla,0,447200,379395.34375
vanilla,0,448000,379799.0
vanilla,0,448800,380149.34375
vanilla,0,449600,380476.15625
vanilla,0,450400,380876.25
vanilla,0,451200,381318.59375
vanilla,0,452000,381793.40625
vanilla,0,452800,382269.71875
vanilla,0,453600,382834.375
vanilla,0,454400,383230.125
vanilla,0,455200,383662.25
vanilla,0,456000,384206.09375
vanilla,0,456800,384740.5
vanilla,0,457600,385176.71875
vanilla,0,458400,385618.28125
vanilla,0,459200,386023.34375
vanilla,0,460000,386478.03125
vanilla,0,460800,386822.46875
vanilla,0,461600,387134.3125
vanilla,0,462400,387233.71875
vanilla,0,463200,387446.96875
vanilla,0,464000,387740.96875
vanilla,0,464800,387981.0625
vanilla,0,465600,388302.5625
vanilla,0,466400,388462.0625
vanilla,0,467200,388786.3125
vanilla,0,468000,389053.5
vanilla,0,468800,389299.6875
vanilla,0,469600,389568.9375
vanilla,0,470400,389786.21875
vanilla,0,471200,390022.46875
vanilla,0,472000,390249.1875
vanilla,0,472800,390487.21875
vanilla,0,473600,390696.09375
vanilla,0,474400,391046.0
vanilla,0,475200,391234.90625
vanilla,0,476000,391373.46875
vanilla,0,476800,391557.375
vanilla,0,477600,391863.8125
vanilla,0,478400,392004.0625
vanilla,0,479200,392256.53125
vanilla,0,480000,392332.09375
vanilla,0,480800,392512.75
vanilla,0,481600,392616.40625
vanilla,0,482400,392997.8125
vanilla,0,483200,393206.375
vanilla,0,484000,393287.40625
vanilla,0,484800,393449.84375
vanilla,0,485600,393399.90625
vanilla,0,486400,393445.21875
vanilla,0,487200,393503.46875
vanilla,0,488000,393559.8125
vanilla,0,488800,393625.0625
vanilla,0,489600,393623.625
vanilla,0,490400,393685.875
vanilla,0,491200,393447.96875
vanilla,0,492000,393287.71875
vanilla,0,492800,393151.46875
vanilla,0,493600,393078.90625
vanilla,0,494400,392957.40625
vanilla,0,495200,392787.59375
vanilla,0,496000,392580.1875
vanilla,0,496800,392543.78125
vanilla,0,497600,392414.8125
vanilla,0,498400,392317.28125
vanilla,0,499200,392103.375
vanilla,0,500000,392009.0625
